category,store_name,original_price,discount_percent,price,comment_count,rating,name,sold,category_group
Set bộ đi chơi,Đỗ Thiện Unisex,145000,52,69600,32.0,5.0,"Bộ quần áo Nam Nữ STING ĐỎ Cộc tay chất liệu thun lạnh mềm mịn,co giãn 4 chiều, thấm hút mồ hôi K -  Đỗ Thiện Unisex",92,Set bộ đi chơi
Set bộ đi chơi,Mộc Shop.,190000,61,74100,451.0,4.9,[3 SIZE 40-68KG]Set đồ nữ sang chảnh áo cổ vuông phối ren tay bồng Quần Dài có túi vải Lụa Hàn không nhăn,1300,Set bộ đi chơi
Set bộ đi chơi,MIDI SHOP- ĐỒ BỘ TRUNG NIÊN,320000,22,249600,44.0,5.0,Set Bộ Trung Niên Chất Liệu Lụa Cao Cấp Kiểu Áo Cộc Quần Dài MÃ HA9,146,Set bộ đi chơi
Quần áo trẻ em,Shop Con Cưng 888,218000,54,100279,16.0,5.0,"Áo khoác cho bé trai17-45kg, áo khoác bomber bé trai 4-14 tuổi mẫu chữ HIPHOP chất nỉ cao cấp sang trọng, hàng may kĩ.M88",67,Quần áo trẻ em
Set bộ đi chơi,WINNY SHOP 1605685735,139000,50,69500,66.0,4.9,[3 size 46-65KG] Đồ bộ ĐÙI THUN ĐŨA SIÊU CO GIÃN MỀM MÁT DỄ THƯƠNG thời trang,275,Set bộ đi chơi
Đầm,HUỲNH PHẠM SHOP,158000,50,79000,411.0,4.7,ĐẦM ÔM THUN GÂN XOẮN EO THỜI TRANG SIÊU DỄ THƯƠNG,1300,Thời trang khác
Set bộ đi chơi,Pháp Phục Hoàng Nghĩa,219000,34,144539,552.0,5.0,Đồ lam cao cấp-mẫu nút ngọc,2000,Set bộ đi chơi
Nguyên liệu nấu ăn & làm bánh,AN NHIÊN_F00d,128000,33,85759,503.0,4.9,Ba rọi sốt mắm tỏi sấy giòn đậm vị (có video),1700,Nguyên liệu nấu ăn & làm bánh
Đồ ăn nhẹ & bánh kẹo,Kẹo Dẻo Đức - Ăn Vặt Panda Pẻn,145000,14,124700,50.0,5.0,"Kẹo Dẻo Đức Ăn Vặt Panda Pẻn 44 Mẫu, Buffet Kẹo Dẻo Hương Trái Cây Tự Nhiên Không Chất Bảo Quản, Không Chảy Nước",221,Đồ ăn nhẹ & bánh kẹo
Đồ ăn nhẹ & bánh kẹo,Đồ Ăn Vặt Sỉ Lẻ,195000,50,97500,126.0,4.6,[ Tốt cho sức khỏe ] Combo 2 hộp Kẹo Socola đen không đường/ Kẹo socola đen Nguyên chất ăn vặt ngon không lo mập hộp 120g,593,Đồ ăn nhẹ & bánh kẹo
Đồ ăn nhẹ & bánh kẹo,Phukiensaleoff.Selection,69100,23,53207,65.0,5.0,10 bịch Bánh tráng xike muối tỏiMón ăn vặt gây nghiện,2300,Đồ ăn nhẹ & bánh kẹo
Đồ ăn nhẹ & bánh kẹo,ĐỒ DÙNG THÔNG MINH123,54000,41,31860,15.0,4.7,"[✅ NHIỀU LOẠI ✅] CAY MIẾNG SƯỜN DÊ HẰNG ĐẠI BỊCH 60 GÓI , ĐỒ ĂN VẶT TUỔI THƠ CÁC LOẠI",108,Đồ ăn nhẹ & bánh kẹo
Đồ ăn nhẹ & bánh kẹo,pdgroup.Selection,40500,29,28755,160.0,4.9,Kẹo sữa bò Jack Jill Lush gói 140gr,494,Đồ ăn nhẹ & bánh kẹo
Đồ ăn nhẹ & bánh kẹo,SuSuTo Shop.Selection,50600,29,35926,15.0,4.9,"Bánh quy hạt ngọc bơ mặn tuổi thơ Let's Nuts hộp 250g, đồ ăn vặt giòn tan",519,Đồ ăn nhẹ & bánh kẹo
Đồ ăn nhẹ & bánh kẹo,Shopp Bách Hóa,35000,26,25900,74.0,4.7,"Socola đen đắng nguyên chất không đường 100%, Chocolate ăn kiêng thanh gói lẻ - hộp 120 gram",379,Đồ ăn nhẹ & bánh kẹo
Thiết bị nhà bếp,Điện Máy Big Mart,5180000,50,2590000,138.0,4.9,"Tủ lạnh mini 2 cánh 42L cao cấp với ngăn làm đá và ngăn mát riêng biệt, tủ lạnh mini để đồ ăn, đồ trang điểm tiện lợi, BH 2 năm",820,Đồ điện tử khác
Đồ ăn nhẹ & bánh kẹo,Đăng Quang Shop,155000,43,88350,14.0,4.6,Bánh mochi đài loan mix 4 vị hai cô gái gói 2kg Đồ ăn vặt cô nương béo,132,Đồ ăn nhẹ & bánh kẹo
Đồ ăn nhẹ & bánh kẹo,Ăn Vặt Shop Mẹ Tom,381666,35,248082,5.0,4.6,"Sỉ thùng 2,5kg bánh mochi kem lạnh phủ dừa đủ màu đủ vị",17,Đồ ăn nhẹ & bánh kẹo
Đồ ăn nhẹ & bánh kẹo,Cao Bồi Food.Selection,63600,23,48972,49.0,4.9,Bánh Thuyền Mix Hạt Bịch | Shop Cao Bồi Food,183,Đồ ăn nhẹ & bánh kẹo
Đồ ăn nhẹ & bánh kẹo,Viettin Mart 1593072786,99000,51,48510,187.0,4.9,Kẹo Dẻo Chip Chip 500g VietTin Mart,825,Đồ ăn nhẹ & bánh kẹo
Đồ ăn nhẹ & bánh kẹo,pdgroup.Selection,37100,29,26341,375.0,4.7,Bánh AFC mặn hộp 86gr vị lúa mì rau củ,1300,Đồ ăn nhẹ & bánh kẹo
Nguyên liệu nấu ăn & làm bánh,Store bình tân tphcm,30000,50,15000,72.0,4.5,Bánh tráng phơi sương cuốn Bơ chà bông ruốc-bánh tráng Tây ninh,334,Nguyên liệu nấu ăn & làm bánh
Nguyên liệu nấu ăn & làm bánh,pdgroup.Selection,49300,23,37961,109.0,4.9,Combo 7 gói HẢO 100 hương vị tôm chua cay Acecook gói 65gr,285,Nguyên liệu nấu ăn & làm bánh
Đồ ăn nhẹ & bánh kẹo,Tân Lộc Phát Food.Selection,39500,29,28045,1.0,5.0,ĐẬU PHỘNG CỐT DỪA TÂN LỘC PHÁT - BỊCH 250G,142,Đồ ăn nhẹ & bánh kẹo
